n_sku,ds,y
1,2016-07-18,8724.36
2,2016-07-18,49598.01
3,2016-07-18,46992.72
4,2016-07-18,9041.8
5,2016-07-18,2342.55
1,2016-07-19,9048.75
2,2016-07-19,64933.96
3,2016-07-19,43580.28
4,2016-07-19,8044.8
5,2016-07-19,2393.24
1,2016-07-20,9203.28
2,2016-07-20,81079.65
3,2016-07-20,45075.24
4,2016-07-20,7831.46
5,2016-07-20,2935.92
1,2016-07-21,9042.67
2,2016-07-21,70965.51
3,2016-07-21,46566.15
4,2016-07-21,8534.79
5,2016-07-21,2804.4
1,2016-07-22,10982.52
2,2016-07-22,83454.65
3,2016-07-22,33715.92
4,2016-07-22,9284.54
5,2016-07-22,3058.07
1,2016-07-23,9275.9
2,2016-07-23,76796.1
3,2016-07-23,30772.13
4,2016-07-23,4869.72
5,2016-07-23,2825.32
1,2016-07-24,6895.8
2,2016-07-24,64022.74
3,2016-07-24,37976.12
4,2016-07-24,3538.08
5,2016-07-24,3335.19
1,2016-07-25,7941.44
2,2016-07-25,55020.47
3,2016-07-25,46418.4
4,2016-07-25,8684.03
5,2016-07-25,2144.1
1,2016-07-26,8140.55
2,2016-07-26,67958.52
3,2016-07-26,45778.59
4,2016-07-26,8122.8
5,2016-07-26,2152.31
1,2016-07-27,8401.44
2,2016-07-27,72002.13
3,2016-07-27,48398.19
4,2016-07-27,7754.68
5,2016-07-27,1942.08
1,2016-07-28,8909.28
2,2016-07-28,79729.14
3,2016-07-28,50642.8
4,2016-07-28,9221.59
5,2016-07-28,2559.36
1,2016-07-29,10316.46
2,2016-07-29,79713.24
3,2016-07-29,31047.38
4,2016-07-29,8309.55
5,2016-07-29,1608.35
1,2016-07-30,8067.15
2,2016-07-30,75610.78
3,2016-07-30,24243.03
4,2016-07-30,5066.32
5,2016-07-30,1618.02
1,2016-07-31,6263.14
2,2016-07-31,60262.3
3,2016-07-31,44203.87
4,2016-07-31,3464.92
5,2016-07-31,3310.58
1,2016-08-01,9313.21
2,2016-08-01,43500.24
3,2016-08-01,45604.3
4,2016-08-01,7494.76
5,2016-08-01,1950.31
1,2016-08-02,8495.76
2,2016-08-02,77752.97
3,2016-08-02,48102.32
4,2016-08-02,8818.16
5,2016-08-02,2673.0
1,2016-08-03,8859.6
2,2016-08-03,73242.26
3,2016-08-03,49087.22
4,2016-08-03,8722.04
5,2016-08-03,2716.26
1,2016-08-04,10190.82
2,2016-08-04,77255.82
3,2016-08-04,46458.16
4,2016-08-04,9074.94
5,2016-08-04,2959.11
1,2016-08-05,8853.39
2,2016-08-05,76668.34
3,2016-08-05,33950.97
4,2016-08-05,8788.64
5,2016-08-05,3278.48
1,2016-08-06,9255.51
2,2016-08-06,85683.15
3,2016-08-06,24876.57
4,2016-08-06,4142.0
5,2016-08-06,3233.34
1,2016-08-07,7995.24
2,2016-08-07,60903.84
3,2016-08-07,51333.48
4,2016-08-07,3705.12
5,2016-08-07,3697.02
1,2016-08-08,8173.62
2,2016-08-08,56074.59
3,2016-08-08,49753.2
4,2016-08-08,8167.32
5,2016-08-08,3434.0
1,2016-08-09,9168.0
2,2016-08-09,71691.84
3,2016-08-09,47431.6
4,2016-08-09,9801.28
5,2016-08-09,2625.48
1,2016-08-10,9940.32
2,2016-08-10,76649.51
3,2016-08-10,54298.5
4,2016-08-10,8845.65
5,2016-08-10,2265.42
1,2016-08-11,10396.88
2,2016-08-11,84409.6
3,2016-08-11,55651.05
4,2016-08-11,10198.04
5,2016-08-11,2911.58
1,2016-08-12,11226.6
2,2016-08-12,77112.0
3,2016-08-12,32473.74
4,2016-08-12,8470.28
5,2016-08-12,3283.35
1,2016-08-13,8558.34
2,2016-08-13,76353.55
3,2016-08-13,29500.94
4,2016-08-13,4966.04
5,2016-08-13,3160.32
1,2016-08-14,5911.36
2,2016-08-14,66848.9
3,2016-08-14,28999.45
4,2016-08-14,3594.82
5,2016-08-14,3248.52
1,2016-08-15,7333.2
2,2016-08-15,51543.2
3,2016-08-15,51572.56
4,2016-08-15,3728.1
5,2016-08-15,2676.15
1,2016-08-16,9641.45
2,2016-08-16,46782.72
3,2016-08-16,52635.06
4,2016-08-16,8343.48
5,2016-08-16,1915.9
1,2016-08-17,10447.48
2,2016-08-17,71890.86
3,2016-08-17,52192.84
4,2016-08-17,8306.8
5,2016-08-17,2666.65
1,2016-08-18,10881.52
2,2016-08-18,80432.56
3,2016-08-18,50063.46
4,2016-08-18,8266.2
5,2016-08-18,2844.87
1,2016-08-19,10931.39
2,2016-08-19,73122.52
3,2016-08-19,34840.0
4,2016-08-19,8667.74
5,2016-08-19,3355.74
1,2016-08-20,8781.8
2,2016-08-20,76872.87
3,2016-08-20,29374.8
4,2016-08-20,3979.43
5,2016-08-20,3667.31
1,2016-08-21,6204.45
2,2016-08-21,67697.72
3,2016-08-21,45719.4
4,2016-08-21,3561.6
5,2016-08-21,3618.06
1,2016-08-22,9386.3
2,2016-08-22,52243.38
3,2016-08-22,46396.52
4,2016-08-22,8825.04
5,2016-08-22,3149.59
1,2016-08-23,10152.68
2,2016-08-23,66187.17
3,2016-08-23,51556.46
4,2016-08-23,8296.47
5,2016-08-23,2926.66
1,2016-08-24,10047.62
2,2016-08-24,73391.22
3,2016-08-24,46871.37
4,2016-08-24,8310.48
5,2016-08-24,3258.36
1,2016-08-25,10278.32
2,2016-08-25,78171.78
3,2016-08-25,52592.76
4,2016-08-25,9697.14
5,2016-08-25,2870.4
1,2016-08-26,9418.96
2,2016-08-26,84791.08
3,2016-08-26,27319.05
4,2016-08-26,8436.03
5,2016-08-26,3320.59
1,2016-08-27,6792.5
2,2016-08-27,80087.04
3,2016-08-27,22968.72
4,2016-08-27,3823.05
5,2016-08-27,3240.45
1,2016-08-28,6266.4
2,2016-08-28,51258.24
3,2016-08-28,52847.56
4,2016-08-28,3256.24
5,2016-08-28,2323.92
1,2016-08-29,8295.56
2,2016-08-29,48376.28
3,2016-08-29,55675.02
4,2016-08-29,8189.95
5,2016-08-29,2227.5
1,2016-08-30,9594.12
2,2016-08-30,66518.76
3,2016-08-30,47894.25
4,2016-08-30,9160.62
5,2016-08-30,1810.56
1,2016-08-31,9336.08
2,2016-08-31,68750.25
3,2016-08-31,52318.53
4,2016-08-31,9506.08
5,2016-08-31,2246.24
1,2016-09-01,10351.49
2,2016-09-01,79907.36
3,2016-09-01,40530.49
4,2016-09-01,8150.28
5,2016-09-01,2479.95
1,2016-09-02,11327.16
2,2016-09-02,80445.06
3,2016-09-02,32912.64
4,2016-09-02,9179.98
5,2016-09-02,3298.72
1,2016-09-03,8837.67
2,2016-09-03,78185.95
3,2016-09-03,22566.27
4,2016-09-03,3965.86
5,2016-09-03,3550.2
1,2016-09-04,6318.18
2,2016-09-04,61066.35
3,2016-09-04,50220.68
4,2016-09-04,3016.44
5,2016-09-04,3929.47
1,2016-09-05,9201.42
2,2016-09-05,46897.54
3,2016-09-05,46036.05
4,2016-09-05,8210.44
5,2016-09-05,2534.76
1,2016-09-06,9024.35
2,2016-09-06,67012.8
3,2016-09-06,52278.68
4,2016-09-06,7919.01
5,2016-09-06,2527.02
1,2016-09-07,9269.15
2,2016-09-07,70028.64
3,2016-09-07,50044.8
4,2016-09-07,9048.09
5,2016-09-07,2771.9
1,2016-09-08,10116.54
2,2016-09-08,68967.99
3,2016-09-08,55325.42
4,2016-09-08,9517.65
5,2016-09-08,2878.85
1,2016-09-09,10063.75
2,2016-09-09,72566.13
3,2016-09-09,38281.36
4,2016-09-09,8810.51
5,2016-09-09,3519.23
1,2016-09-10,9244.26
2,2016-09-10,92136.61
3,2016-09-10,30656.5
4,2016-09-10,4797.36
5,2016-09-10,3432.96
1,2016-09-11,6357.26
2,2016-09-11,71428.35
3,2016-09-11,47723.32
4,2016-09-11,3770.13
5,2016-09-11,4406.85
1,2016-09-12,7816.65
2,2016-09-12,59587.11
3,2016-09-12,49185.59
4,2016-09-12,8330.7
5,2016-09-12,2632.28
1,2016-09-13,9601.2
2,2016-09-13,71568.02
3,2016-09-13,45906.77
4,2016-09-13,7299.28
5,2016-09-13,2288.73
1,2016-09-14,9391.2
2,2016-09-14,68528.64
3,2016-09-14,54415.98
4,2016-09-14,7604.72
5,2016-09-14,3092.04
1,2016-09-15,10352.72
2,2016-09-15,84005.7
3,2016-09-15,50928.88
4,2016-09-15,7938.68
5,2016-09-15,2893.51
1,2016-09-16,9627.8
2,2016-09-16,76064.6
3,2016-09-16,35610.24
4,2016-09-16,9284.54
5,2016-09-16,3584.5
1,2016-09-17,10120.95
2,2016-09-17,77639.72
3,2016-09-17,30551.04
4,2016-09-17,4470.2
5,2016-09-17,2740.27
1,2016-09-18,7309.17
2,2016-09-18,67712.4
3,2016-09-18,51742.84
4,2016-09-18,3779.82
5,2016-09-18,3816.96
1,2016-09-19,9303.14
2,2016-09-19,49574.98
3,2016-09-19,48653.76
4,2016-09-19,8594.09
5,2016-09-19,2833.6
1,2016-09-20,9589.3
2,2016-09-20,78781.32
3,2016-09-20,45724.0
4,2016-09-20,7896.98
5,2016-09-20,1367.6675
1,2016-09-21,9293.78
2,2016-09-21,82482.84
3,2016-09-21,53066.52
4,2016-09-21,8922.96
5,2016-09-21,807.24
1,2016-09-22,11035.66
2,2016-09-22,80197.95
3,2016-09-22,50069.76
4,2016-09-22,8444.4
5,2016-09-22,2734.56
1,2016-09-23,10211.22
2,2016-09-23,89145.65
3,2016-09-23,39737.04
4,2016-09-23,9322.95
5,2016-09-23,3107.16
1,2016-09-24,9032.1
2,2016-09-24,88431.56
3,2016-09-24,33394.2
4,2016-09-24,4727.25
5,2016-09-24,916.37
1,2016-09-25,6217.05
2,2016-09-25,67504.14
3,2016-09-25,50012.56
4,2016-09-25,4782.24
5,2016-09-25,3040.9325
1,2016-09-26,9772.35
2,2016-09-26,61800.82
3,2016-09-26,47104.17
4,2016-09-26,8290.59
5,2016-09-26,2002.7450000000003
1,2016-09-27,9676.81
2,2016-09-27,77253.86
3,2016-09-27,52944.15
4,2016-09-27,8773.25
5,2016-09-27,1367.6675
1,2016-09-28,9323.86
2,2016-09-28,76105.52
3,2016-09-28,58676.88
4,2016-09-28,8289.19
5,2016-09-28,2223.726666666667
1,2016-09-29,10357.08
2,2016-09-29,76608.0
3,2016-09-29,49748.08
4,2016-09-29,10103.21
5,2016-09-29,2746.7174999999997
1,2016-09-30,9685.45
2,2016-09-30,85037.44
3,2016-09-30,39661.65
4,2016-09-30,9489.06
5,2016-09-30,3377.4025
1,2016-10-01,8232.36
2,2016-10-01,87376.8
3,2016-10-01,25177.32
4,2016-10-01,4622.4
5,2016-10-01,2254.2166666666667
1,2016-10-02,6171.66
2,2016-10-02,66251.34
3,2016-10-02,46583.25
4,2016-10-02,3483.9
5,2016-10-02,2653.063333333333
1,2016-10-03,9744.06
2,2016-10-03,45012.84
3,2016-10-03,54602.1
4,2016-10-03,8710.71
5,2016-10-03,1812.3833333333332
1,2016-10-04,10260.23
2,2016-10-04,74976.34
3,2016-10-04,53320.8
4,2016-10-04,8954.66
5,2016-10-04,1197.3566666666666
1,2016-10-05,10712.52
2,2016-10-05,82684.25
3,2016-10-05,56658.0
4,2016-10-05,8333.4
5,2016-10-05,1219.7333333333333
1,2016-10-06,9936.96
2,2016-10-06,81837.0
3,2016-10-06,50033.28
4,2016-10-06,9857.4
5,2016-10-06,1701.4066666666665
1,2016-10-07,9883.2
2,2016-10-07,84795.78
3,2016-10-07,36707.04
4,2016-10-07,9803.04
5,2016-10-07,1921.6866666666665
1,2016-10-08,8295.5
2,2016-10-08,76939.6
3,2016-10-08,18144.05
4,2016-10-08,4964.32
5,2016-10-08,2254.2166666666667
1,2016-10-09,7794.95
2,2016-10-09,61536.0
3,2016-10-09,25758.3
4,2016-10-09,3387.3
5,2016-10-09,2653.063333333333
1,2016-10-10,7075.07
2,2016-10-10,56435.19
3,2016-10-10,50219.52
4,2016-10-10,4433.03
5,2016-10-10,1812.3833333333332
1,2016-10-11,10473.21
2,2016-10-11,45450.03
3,2016-10-11,54234.9
4,2016-10-11,10265.4
5,2016-10-11,1197.3566666666666
1,2016-10-12,9563.23
2,2016-10-12,80596.89
3,2016-10-12,53267.9
4,2016-10-12,8424.87
5,2016-10-12,1219.7333333333333
1,2016-10-13,10689.3
2,2016-10-13,80419.86
3,2016-10-13,59778.87
4,2016-10-13,8620.8
5,2016-10-13,969.06
1,2016-10-14,10897.86
2,2016-10-14,77293.48
3,2016-10-14,29081.2
4,2016-10-14,10366.99
5,2016-10-14,1197.84
1,2016-10-15,7586.67
2,2016-10-15,89162.32
3,2016-10-15,32159.92
4,2016-10-15,3878.44
5,2016-10-15,1513.99
1,2016-10-16,7604.8
2,2016-10-16,55579.59
3,2016-10-16,47631.68
4,2016-10-16,3722.86
5,2016-10-16,1329.51
1,2016-10-17,9405.99
2,2016-10-17,59823.31
3,2016-10-17,50073.21
4,2016-10-17,8424.0
5,2016-10-17,1277.75
1,2016-10-18,10085.82
2,2016-10-18,72948.85
3,2016-10-18,43832.2
4,2016-10-18,9119.76
5,2016-10-18,1630.68
1,2016-10-19,9488.36
2,2016-10-19,82534.8
3,2016-10-19,54639.99
4,2016-10-19,8275.76
5,2016-10-19,1664.04
1,2016-10-20,9018.1
2,2016-10-20,67547.76
3,2016-10-20,55401.64
4,2016-10-20,9090.48
5,2016-10-20,1712.68
1,2016-10-21,10269.68
2,2016-10-21,84493.66
3,2016-10-21,35815.88
4,2016-10-21,9271.68
5,2016-10-21,2003.12
1,2016-10-22,9653.42
2,2016-10-22,82130.35
3,2016-10-22,31203.84
4,2016-10-22,4353.44
5,2016-10-22,2221.3
1,2016-10-23,6618.31
2,2016-10-23,70684.78
3,2016-10-23,51809.0
4,2016-10-23,3725.76
5,2016-10-23,3574.48
1,2016-10-24,9375.05
2,2016-10-24,59244.46
3,2016-10-24,48782.5
4,2016-10-24,9240.4
5,2016-10-24,2117.55
1,2016-10-25,8941.52
2,2016-10-25,72504.95
3,2016-10-25,50758.29
4,2016-10-25,8568.96
5,2016-10-25,1949.3
1,2016-10-26,9485.75
2,2016-10-26,79412.19
3,2016-10-26,51039.18
4,2016-10-26,8771.35
5,2016-10-26,1751.75
1,2016-10-27,9813.12
2,2016-10-27,71949.15
3,2016-10-27,52065.72
4,2016-10-27,9693.13
5,2016-10-27,2422.48
1,2016-10-28,9070.06
2,2016-10-28,83781.23
3,2016-10-28,43788.6
4,2016-10-28,9960.3
5,2016-10-28,2564.1
1,2016-10-29,10063.35
2,2016-10-29,87694.95
3,2016-10-29,36499.68
4,2016-10-29,4764.86
5,2016-10-29,3027.36
1,2016-10-30,7043.74
2,2016-10-30,66084.82
3,2016-10-30,55482.84
4,2016-10-30,3825.8
5,2016-10-30,3055.2
1,2016-10-31,10358.71
2,2016-10-31,59135.5
3,2016-10-31,47707.2
4,2016-10-31,9234.06
5,2016-10-31,2041.85
1,2016-11-01,8401.62
2,2016-11-01,81817.16
3,2016-11-01,57069.36
4,2016-11-01,9157.09
5,2016-11-01,2236.68
1,2016-11-02,10318.88
2,2016-11-02,72758.38
3,2016-11-02,50816.13
4,2016-11-02,9275.04
5,2016-11-02,2005.6
1,2016-11-03,10991.14
2,2016-11-03,74137.74
3,2016-11-03,50472.98
4,2016-11-03,7950.67
5,2016-11-03,2203.11
1,2016-11-04,10854.48
2,2016-11-04,75603.76
3,2016-11-04,42804.92
4,2016-11-04,9890.1
5,2016-11-04,2674.35
1,2016-11-05,10222.64
2,2016-11-05,93265.48
3,2016-11-05,33594.79
4,2016-11-05,4437.96
5,2016-11-05,3591.66
1,2016-11-06,6390.96
2,2016-11-06,75859.35
3,2016-11-06,51358.5
4,2016-11-06,3971.82
5,2016-11-06,3991.26
1,2016-11-07,8951.6
2,2016-11-07,63183.24
3,2016-11-07,46287.15
4,2016-11-07,8241.92
5,2016-11-07,2186.08
1,2016-11-08,9743.76
2,2016-11-08,72060.84
3,2016-11-08,49895.2
4,2016-11-08,9538.2
5,2016-11-08,1963.66
1,2016-11-09,9890.12
2,2016-11-09,76218.52
3,2016-11-09,55340.25
4,2016-11-09,8957.91
5,2016-11-09,2299.89
1,2016-11-10,10712.0
2,2016-11-10,81880.88
3,2016-11-10,53261.76
4,2016-11-10,8907.22
5,2016-11-10,2631.2
1,2016-11-11,10497.92
2,2016-11-11,78521.76
3,2016-11-11,37136.58
4,2016-11-11,9412.56
5,2016-11-11,2898.72
1,2016-11-12,9591.12
2,2016-11-12,92289.96
3,2016-11-12,27784.25
4,2016-11-12,4118.66
5,2016-11-12,3213.0
1,2016-11-13,7121.1
2,2016-11-13,70230.6
3,2016-11-13,55469.87
4,2016-11-13,3564.0
5,2016-11-13,3585.78
1,2016-11-14,9506.65
2,2016-11-14,53534.26
3,2016-11-14,55312.95
4,2016-11-14,9099.3
5,2016-11-14,1566.12
1,2016-11-15,10036.8
2,2016-11-15,83610.63
3,2016-11-15,56506.7
4,2016-11-15,9300.44
5,2016-11-15,2470.46
1,2016-11-16,8995.76
2,2016-11-16,84589.92
3,2016-11-16,58846.96
4,2016-11-16,8462.3
5,2016-11-16,2432.76
1,2016-11-17,10385.49
2,2016-11-17,83770.93
3,2016-11-17,46278.72
4,2016-11-17,8934.75
5,2016-11-17,2832.96
1,2016-11-18,11038.08
2,2016-11-18,75935.4
3,2016-11-18,40018.65
4,2016-11-18,9118.97
5,2016-11-18,2489.61
1,2016-11-19,9901.84
2,2016-11-19,94984.78
3,2016-11-19,30687.72
4,2016-11-19,4687.53
5,2016-11-19,3137.72
1,2016-11-20,6819.7
2,2016-11-20,77035.32
3,2016-11-20,47464.41
4,2016-11-20,3705.52
5,2016-11-20,3762.68
1,2016-11-21,9733.68
2,2016-11-21,60051.57
3,2016-11-21,54208.35
4,2016-11-21,8207.25
5,2016-11-21,2112.03
1,2016-11-22,9678.72
2,2016-11-22,71088.4
3,2016-11-22,51969.4
4,2016-11-22,9673.56
5,2016-11-22,2239.38
1,2016-11-23,10505.66
2,2016-11-23,76426.3
3,2016-11-23,57595.2
4,2016-11-23,9638.56
5,2016-11-23,2513.7
1,2016-11-24,9829.58
2,2016-11-24,81926.15
3,2016-11-24,53371.34
4,2016-11-24,8398.39
5,2016-11-24,2725.47
1,2016-11-25,10898.92
2,2016-11-25,88195.82
3,2016-11-25,31385.15
4,2016-11-25,9672.0
5,2016-11-25,3124.44
1,2016-11-26,9344.57
2,2016-11-26,93222.68
3,2016-11-26,32631.04
4,2016-11-26,4843.96
5,2016-11-26,2813.4
1,2016-11-27,6122.48
2,2016-11-27,62056.72
3,2016-11-27,28863.25
4,2016-11-27,4062.96
5,2016-11-27,2451.8
1,2016-11-28,7208.34
2,2016-11-28,51865.45
3,2016-11-28,44432.64
4,2016-11-28,3720.92
5,2016-11-28,2299.77
1,2016-11-29,9135.49
2,2016-11-29,50249.52
3,2016-11-29,48508.7
4,2016-11-29,9116.06
5,2016-11-29,1580.13
1,2016-11-30,9990.24
2,2016-11-30,89429.02
3,2016-11-30,58089.96
4,2016-11-30,8775.88
5,2016-11-30,2994.84
1,2016-12-01,9728.95
2,2016-12-01,80178.26
3,2016-12-01,58867.2
4,2016-12-01,9729.72
5,2016-12-01,2504.49
1,2016-12-02,11325.95
2,2016-12-02,77206.4
3,2016-12-02,38324.86
4,2016-12-02,9110.08
5,2016-12-02,2831.03
1,2016-12-03,8823.36
2,2016-12-03,79415.49
3,2016-12-03,30191.86
4,2016-12-03,4723.9
5,2016-12-03,3335.14
1,2016-12-04,5856.76
2,2016-12-04,64872.88
3,2016-12-04,49602.7
4,2016-12-04,4320.36
5,2016-12-04,3695.59
1,2016-12-05,10814.12
2,2016-12-05,62812.8
3,2016-12-05,49726.71
4,2016-12-05,8523.45
5,2016-12-05,2379.7
1,2016-12-06,11287.32
2,2016-12-06,77374.08
3,2016-12-06,56215.74
4,2016-12-06,9752.96
5,2016-12-06,2259.76
1,2016-12-07,11536.56
2,2016-12-07,78379.75
3,2016-12-07,35054.49
4,2016-12-07,10051.2
5,2016-12-07,3084.06
1,2016-12-08,6500.34
2,2016-12-08,93202.63
3,2016-12-08,28666.44
4,2016-12-08,5046.03
5,2016-12-08,2966.4
1,2016-12-09,10207.779999999999
2,2016-12-09,56872.09
3,2016-12-09,33612.8
4,2016-12-09,3894.57
5,2016-12-09,3406.25
1,2016-12-10,9702.09
2,2016-12-10,47189.88
3,2016-12-10,29236.55
4,2016-12-10,3984.3
5,2016-12-10,2256.73
1,2016-12-11,7580.05
2,2016-12-11,67293.72
3,2016-12-11,48911.7
4,2016-12-11,3569.6
5,2016-12-11,2070.09
1,2016-12-12,10215.68
2,2016-12-12,50015.42
3,2016-12-12,49969.83
4,2016-12-12,9841.98
5,2016-12-12,1660.23
1,2016-12-13,10929.43
2,2016-12-13,85276.58
3,2016-12-13,49341.15
4,2016-12-13,8955.84
5,2016-12-13,2453.1
1,2016-12-14,11241.42
2,2016-12-14,81402.7
3,2016-12-14,49200.97
4,2016-12-14,9206.07
5,2016-12-14,2673.47
1,2016-12-15,11187.28
2,2016-12-15,90440.7
3,2016-12-15,58552.41
4,2016-12-15,10522.86
5,2016-12-15,3200.37
1,2016-12-16,11629.83
2,2016-12-16,93441.12
3,2016-12-16,45111.83
4,2016-12-16,10028.64
5,2016-12-16,2774.38
1,2016-12-17,9872.88
2,2016-12-17,82018.76
3,2016-12-17,28606.05
4,2016-12-17,5740.35
5,2016-12-17,3537.02
1,2016-12-18,7862.4
2,2016-12-18,72762.27
3,2016-12-18,50670.7
4,2016-12-18,3835.15
5,2016-12-18,4542.48
1,2016-12-19,11955.12
2,2016-12-19,57992.6
3,2016-12-19,52966.2
4,2016-12-19,8720.64
5,2016-12-19,1754.04
1,2016-12-20,10718.85
2,2016-12-20,90396.81
3,2016-12-20,49433.93
4,2016-12-20,11086.95
5,2016-12-20,2656.8
1,2016-12-21,11814.88
2,2016-12-21,91675.16
3,2016-12-21,54161.66
4,2016-12-21,10716.84
5,2016-12-21,2711.16
1,2016-12-22,11494.5
2,2016-12-22,95278.68
3,2016-12-22,54402.38
4,2016-12-22,9998.01
5,2016-12-22,3345.84
1,2016-12-23,11598.84
2,2016-12-23,81267.28
3,2016-12-23,28793.84
4,2016-12-23,8592.26
5,2016-12-23,2854.17
1,2016-12-24,7605.12
2,2016-12-24,88364.64
3,2016-12-24,20611.8
4,2016-12-24,2832.04
5,2016-12-24,2848.3
1,2016-12-25,6659.88
2,2016-12-25,60950.34
3,2016-12-25,44967.74
4,2016-12-25,2369.1
5,2016-12-25,2805.66
1,2016-12-26,9465.39
2,2016-12-26,42500.15
3,2016-12-26,51089.03
4,2016-12-26,7432.58
5,2016-12-26,1277.65
1,2016-12-27,10110.85
2,2016-12-27,70387.02
3,2016-12-27,53141.4
4,2016-12-27,9509.26
5,2016-12-27,2143.21
1,2016-12-28,10999.91
2,2016-12-28,80135.03
3,2016-12-28,46273.24
4,2016-12-28,9662.46
5,2016-12-28,2024.61
1,2016-12-29,10682.16
2,2016-12-29,80638.47
3,2016-12-29,47764.08
4,2016-12-29,10261.26
5,2016-12-29,2216.45
1,2016-12-30,10442.64
2,2016-12-30,77325.34
3,2016-12-30,19804.84
4,2016-12-30,8620.5
5,2016-12-30,2131.22
1,2016-12-31,5763.14
2,2016-12-31,87232.68
3,2016-12-31,18679.05
4,2016-12-31,2988.14
5,2016-12-31,2340.16
1,2017-01-01,6802.35
2,2017-01-01,50773.35
3,2017-01-01,44283.24
4,2017-01-01,2481.36
5,2017-01-01,1400.64
1,2017-01-02,10170.79
2,2017-01-02,45371.64
3,2017-01-02,40209.7
4,2017-01-02,7722.46
5,2017-01-02,678.04
1,2017-01-03,9253.16
2,2017-01-03,73812.04
3,2017-01-03,47234.88
4,2017-01-03,7546.56
5,2017-01-03,1415.88
1,2017-01-04,9182.99
2,2017-01-04,67248.6
3,2017-01-04,44343.04
4,2017-01-04,7780.8
5,2017-01-04,1831.68
1,2017-01-05,10506.72
2,2017-01-05,71052.3
3,2017-01-05,46592.05
4,2017-01-05,8634.49
5,2017-01-05,2051.19
1,2017-01-06,9008.64
2,2017-01-06,71578.56
3,2017-01-06,25706.59
4,2017-01-06,8789.52
5,2017-01-06,2055.24
1,2017-01-07,7849.52
2,2017-01-07,69747.86
3,2017-01-07,21542.92
4,2017-01-07,4586.59
5,2017-01-07,2156.76
1,2017-01-08,6164.55
2,2017-01-08,54661.44
3,2017-01-08,41243.3
4,2017-01-08,3488.16
5,2017-01-08,1615.86
1,2017-01-09,8644.35
2,2017-01-09,40784.45
3,2017-01-09,44896.95
4,2017-01-09,7668.2
5,2017-01-09,1019.15
1,2017-01-10,9573.9
2,2017-01-10,68046.72
3,2017-01-10,40521.39
4,2017-01-10,8920.59
5,2017-01-10,1768.71
1,2017-01-11,9252.18
2,2017-01-11,73720.19
3,2017-01-11,41392.26
4,2017-01-11,8573.89
5,2017-01-11,1942.38
1,2017-01-12,8907.44
2,2017-01-12,78370.01
3,2017-01-12,43373.48
4,2017-01-12,8718.32
5,2017-01-12,2107.08
1,2017-01-13,10178.12
2,2017-01-13,77585.78
3,2017-01-13,33720.72
4,2017-01-13,9533.7
5,2017-01-13,1967.58
1,2017-01-14,8096.69
2,2017-01-14,73474.9
3,2017-01-14,27403.92
4,2017-01-14,4296.32
5,2017-01-14,1998.88
1,2017-01-15,6187.26
2,2017-01-15,64664.38
3,2017-01-15,44392.53
4,2017-01-15,3927.97
5,2017-01-15,1263.08
1,2017-01-16,9975.66
2,2017-01-16,46127.71
3,2017-01-16,47069.3
4,2017-01-16,8811.65
5,2017-01-16,917.7
1,2017-01-17,9556.05
2,2017-01-17,54733.77
3,2017-01-17,39791.57
4,2017-01-17,8096.59
5,2017-01-17,1433.25
1,2017-01-18,8750.42
2,2017-01-18,76172.23
3,2017-01-18,49518.7
4,2017-01-18,8662.16
5,2017-01-18,1687.02
1,2017-01-19,9567.84
2,2017-01-19,78397.16
3,2017-01-19,42707.25
4,2017-01-19,9260.16
5,2017-01-19,1995.79
1,2017-01-20,9037.49
2,2017-01-20,53146.56
3,2017-01-20,30540.24
4,2017-01-20,9297.26
5,2017-01-20,1788.15
1,2017-01-21,7821.84
2,2017-01-21,69670.02
3,2017-01-21,25641.78
4,2017-01-21,4282.74
5,2017-01-21,2183.87
1,2017-01-22,5864.62
2,2017-01-22,61017.84
3,2017-01-22,46929.24
4,2017-01-22,3308.85
5,2017-01-22,1540.44
1,2017-01-23,9286.08
2,2017-01-23,45733.56
3,2017-01-23,37949.73
4,2017-01-23,7943.0
5,2017-01-23,1128.4
1,2017-01-24,8517.1
2,2017-01-24,72521.96
3,2017-01-24,42818.71
4,2017-01-24,9426.7
5,2017-01-24,1348.72
1,2017-01-25,8779.2
2,2017-01-25,72956.88
3,2017-01-25,45385.36
4,2017-01-25,8466.48
5,2017-01-25,1541.92
1,2017-01-26,9235.5
2,2017-01-26,67702.56
3,2017-01-26,46752.73
4,2017-01-26,7672.21
5,2017-01-26,1986.6
1,2017-01-27,9300.5
2,2017-01-27,75102.45
3,2017-01-27,25988.16
4,2017-01-27,9081.02
5,2017-01-27,1990.71
1,2017-01-28,7666.29
2,2017-01-28,78526.17
3,2017-01-28,25039.68
4,2017-01-28,4132.92
5,2017-01-28,2257.76
1,2017-01-29,6270.64
2,2017-01-29,55832.64
3,2017-01-29,47235.76
4,2017-01-29,4025.34
5,2017-01-29,1527.5
1,2017-01-30,10580.16
2,2017-01-30,47680.35
3,2017-01-30,45411.62
4,2017-01-30,8935.2
5,2017-01-30,1144.44
1,2017-01-31,8913.88
2,2017-01-31,79888.86
3,2017-01-31,46118.16
4,2017-01-31,9058.4
5,2017-01-31,1680.51
1,2017-02-01,9609.79
2,2017-02-01,79347.36
3,2017-02-01,46431.36
4,2017-02-01,7951.58
5,2017-02-01,2195.44
