n_sku,ds,y
3,2016-07-18,45755.0
4,2016-07-18,8530.0
5,2016-07-18,2546.0
1,2016-07-19,9525.0
2,2016-07-19,74385.0
3,2016-07-19,45624.0
4,2016-07-19,8380.0
5,2016-07-19,2823.0
1,2016-07-20,9896.0
2,2016-07-20,76307.0
3,2016-07-20,46362.0
4,2016-07-20,8606.0
5,2016-07-20,2952.0
1,2016-07-21,9937.0
2,2016-07-21,77995.0
3,2016-07-21,48468.0
4,2016-07-21,8621.0
5,2016-07-21,2969.0
1,2016-07-22,10169.0
2,2016-07-22,80838.0
3,2016-07-22,49017.0
4,2016-07-22,8759.0
5,2016-07-22,3071.0
1,2016-07-23,8510.0
2,2016-07-23,62158.0
3,2016-07-23,34404.0
4,2016-07-23,4509.0
5,2016-07-23,3117.0
1,2016-07-24,6385.0
2,2016-07-24,51421.0
3,2016-07-24,28759.0
4,2016-07-24,3888.0
5,2016-07-24,2042.0
1,2016-07-25,8632.0
2,2016-07-25,66626.0
3,2016-07-25,41732.0
4,2016-07-25,7967.0
5,2016-07-25,2131.0
1,2016-07-26,8569.0
2,2016-07-26,66057.0
3,2016-07-26,42980.0
4,2016-07-26,7736.0
5,2016-07-26,1904.0
1,2016-07-27,9132.0
2,2016-07-27,73146.0
3,2016-07-27,46241.0
4,2016-07-27,8429.0
5,2016-07-27,2752.0
1,2016-07-28,9684.0
2,2016-07-28,78924.0
3,2016-07-28,47919.0
4,2016-07-28,8953.0
5,2016-07-28,1693.0
1,2016-07-29,10527.0
2,2016-07-29,80437.0
3,2016-07-29,48695.0
4,2016-07-29,8935.0
5,2016-07-29,1602.0
1,2016-07-30,8865.0
2,2016-07-30,63434.0
3,2016-07-30,34118.0
4,2016-07-30,4648.0
5,2016-07-30,3094.0
1,2016-07-31,5746.0
2,2016-07-31,44388.0
3,2016-07-31,24003.0
4,2016-07-31,3364.0
5,2016-07-31,1931.0
1,2016-08-01,9221.0
2,2016-08-01,71333.0
3,2016-08-01,45571.0
4,2016-08-01,8236.0
5,2016-08-01,2475.0
1,2016-08-02,9336.0
2,2016-08-02,74737.0
3,2016-08-02,46535.0
4,2016-08-02,8479.0
5,2016-08-02,2663.0
1,2016-08-03,9630.0
2,2016-08-03,75741.0
3,2016-08-03,49084.0
4,2016-08-03,8468.0
5,2016-08-03,2989.0
1,2016-08-04,9894.0
2,2016-08-04,78233.0
3,2016-08-04,50089.0
4,2016-08-04,8897.0
5,2016-08-04,3064.0
1,2016-08-05,9729.0
2,2016-08-05,81603.0
3,2016-08-05,50498.0
4,2016-08-05,8968.0
5,2016-08-05,3266.0
1,2016-08-06,9349.0
2,2016-08-06,65488.0
3,2016-08-06,35001.0
4,2016-08-06,4360.0
5,2016-08-06,3933.0
1,2016-08-07,7403.0
2,2016-08-07,56641.0
3,2016-08-07,26749.0
4,2016-08-07,3984.0
5,2016-08-07,3400.0
1,2016-08-08,8982.0
2,2016-08-08,72416.0
3,2016-08-08,47531.0
4,2016-08-08,8334.0
5,2016-08-08,2652.0
1,2016-08-09,9550.0
2,2016-08-09,74417.0
3,2016-08-09,47384.0
4,2016-08-09,8992.0
5,2016-08-09,2221.0
1,2016-08-10,9558.0
2,2016-08-10,77440.0
3,2016-08-10,49928.0
4,2016-08-10,8935.0
5,2016-08-10,2971.0
1,2016-08-11,9997.0
2,2016-08-11,80325.0
3,2016-08-11,51225.0
4,2016-08-11,9356.0
5,2016-08-11,3127.0
1,2016-08-12,10692.0
2,2016-08-12,83905.0
3,2016-08-12,53001.0
4,2016-08-12,9308.0
5,2016-08-12,3292.0
1,2016-08-13,8733.0
2,2016-08-13,63065.0
3,2016-08-13,34918.0
4,2016-08-13,4556.0
5,2016-08-13,3531.0
1,2016-08-14,6496.0
2,2016-08-14,54256.0
3,2016-08-14,30103.0
4,2016-08-14,3298.0
5,2016-08-14,2817.0
1,2016-08-15,6790.0
2,2016-08-15,67190.6
3,2016-08-15,43577.2
4,2016-08-15,7499.6
5,2016-08-15,1955.0
1,2016-08-16,10595.0
2,2016-08-16,77302.0
3,2016-08-16,49589.0
4,2016-08-16,9069.0
5,2016-08-16,2807.0
1,2016-08-17,9764.0
2,2016-08-17,77339.0
3,2016-08-17,51102.0
4,2016-08-17,8744.0
5,2016-08-17,3059.0
1,2016-08-18,10463.0
2,2016-08-18,79481.0
3,2016-08-18,53258.0
4,2016-08-18,8985.0
5,2016-08-18,3258.0
1,2016-08-19,10613.0
2,2016-08-19,82659.0
3,2016-08-19,53259.0
4,2016-08-19,9221.0
5,2016-08-19,3631.0
1,2016-08-20,9244.0
2,2016-08-20,62108.0
3,2016-08-20,33500.0
4,2016-08-20,4373.0
5,2016-08-20,3849.0
1,2016-08-21,6531.0
2,2016-08-21,51219.0
3,2016-08-21,28245.0
4,2016-08-21,3360.0
5,2016-08-21,3247.0
1,2016-08-22,8855.0
2,2016-08-22,71169.0
3,2016-08-22,49695.0
4,2016-08-22,8652.0
5,2016-08-22,2761.0
1,2016-08-23,9578.0
2,2016-08-23,74889.0
3,2016-08-23,50431.0
4,2016-08-23,9117.0
5,2016-08-23,3017.0
1,2016-08-24,9218.0
2,2016-08-24,76639.0
3,2016-08-24,51046.0
4,2016-08-24,8936.0
5,2016-08-24,3120.0
1,2016-08-25,9883.0
2,2016-08-25,79244.0
3,2016-08-25,51507.0
4,2016-08-25,9507.0
5,2016-08-25,3649.0
1,2016-08-26,10238.0
2,2016-08-26,83424.0
3,2016-08-26,53124.0
4,2016-08-26,9071.0
5,2016-08-26,3411.0
1,2016-08-27,7150.0
2,2016-08-27,53394.0
3,2016-08-27,27595.0
4,2016-08-27,3641.0
5,2016-08-27,2526.0
1,2016-08-28,5968.0
2,2016-08-28,45638.0
3,2016-08-28,24966.0
4,2016-08-28,3131.0
5,2016-08-28,2250.0
1,2016-08-29,9116.0
2,2016-08-29,72303.0
3,2016-08-29,48484.0
4,2016-08-29,8621.0
5,2016-08-29,1968.0
1,2016-08-30,9406.0
2,2016-08-30,73925.0
3,2016-08-30,51078.0
4,2016-08-30,8981.0
5,2016-08-30,2224.0
1,2016-08-31,9932.0
2,2016-08-31,76834.0
3,2016-08-31,50415.0
4,2016-08-31,8968.0
5,2016-08-31,2505.0
1,2016-09-01,10249.0
2,2016-09-01,78102.0
3,2016-09-01,52847.0
4,2016-09-01,8859.0
5,2016-09-01,3112.0
1,2016-09-02,10686.0
2,2016-09-02,82301.0
3,2016-09-02,44539.0
4,2016-09-02,8422.0
5,2016-09-02,3660.0
1,2016-09-03,9111.0
2,2016-09-03,62955.0
3,2016-09-03,34284.0
4,2016-09-03,4219.0
5,2016-09-03,4051.0
1,2016-09-04,6382.0
2,2016-09-04,49891.0
3,2016-09-04,21909.0
4,2016-09-04,2793.0
5,2016-09-04,2347.0
1,2016-09-05,9021.0
2,2016-09-05,69805.0
3,2016-09-05,47378.0
4,2016-09-05,8378.0
5,2016-09-05,2502.0
1,2016-09-06,8935.0
2,2016-09-06,70736.0
3,2016-09-06,48459.0
4,2016-09-06,7999.0
5,2016-09-06,2615.0
1,2016-09-07,9757.0
2,2016-09-07,75789.0
3,2016-09-07,50756.0
4,2016-09-07,8301.0
5,2016-09-07,2795.0
1,2016-09-08,10878.0
2,2016-09-08,79743.0
3,2016-09-08,52130.0
4,2016-09-08,8895.0
5,2016-09-08,3289.0
1,2016-09-09,10375.0
2,2016-09-09,84529.0
3,2016-09-09,53714.0
4,2016-09-09,9083.0
5,2016-09-09,3576.0
1,2016-09-10,9063.0
2,2016-09-10,68027.0
3,2016-09-10,36809.0
4,2016-09-10,4442.0
5,2016-09-10,4197.0
1,2016-09-11,6986.0
2,2016-09-11,60189.0
3,2016-09-11,32270.0
4,2016-09-11,4143.0
5,2016-09-11,2686.0
1,2016-09-12,8405.0
2,2016-09-12,67517.0
3,2016-09-12,45022.0
4,2016-09-12,7934.0
5,2016-09-12,2461.0
1,2016-09-13,9144.0
2,2016-09-13,71384.0
3,2016-09-13,47753.0
4,2016-09-13,7934.0
5,2016-09-13,2863.0
1,2016-09-14,10320.0
2,2016-09-14,78510.0
3,2016-09-14,50447.0
4,2016-09-14,8266.0
5,2016-09-14,2983.0
1,2016-09-15,10564.0
2,2016-09-15,80068.0
3,2016-09-15,53349.0
4,2016-09-15,8629.0
5,2016-09-15,3350.0
1,2016-09-16,10580.0
2,2016-09-16,84391.0
3,2016-09-16,52504.0
4,2016-09-16,8759.0
5,2016-09-16,2561.0
1,2016-09-17,9639.0
2,2016-09-17,64488.0
3,2016-09-17,34912.0
4,2016-09-17,4340.0
5,2016-09-17,3976.0
1,2016-09-18,6831.0
2,2016-09-18,54478.0
3,2016-09-18,29376.0
4,2016-09-18,3818.0
5,2016-09-18,3080.0
1,2016-09-19,9493.0
2,2016-09-19,74322.0
3,2016-09-19,48814.0
4,2016-09-19,8509.0
5,2016-09-19,1420.25
1,2016-09-20,9785.0
2,2016-09-20,76373.0
3,2016-09-20,50681.0
4,2016-09-20,8678.0
5,2016-09-20,868.0
1,2016-09-21,9887.0
2,2016-09-21,76379.0
3,2016-09-21,49700.0
4,2016-09-21,8748.0
5,2016-09-21,2532.0
1,2016-09-22,10411.0
2,2016-09-22,81785.0
3,2016-09-22,52026.0
4,2016-09-22,9080.0
5,2016-09-22,2877.0
1,2016-09-23,10863.0
2,2016-09-23,83426.0
3,2016-09-23,52156.0
4,2016-09-23,8879.0
5,2016-09-23,1007.0
1,2016-09-24,8855.0
2,2016-09-24,65538.0
3,2016-09-24,36456.0
4,2016-09-24,4775.0
5,2016-09-24,3058.75
1,2016-09-25,6685.0
2,2016-09-25,56698.0
3,2016-09-25,31804.0
4,2016-09-25,4428.0
5,2016-09-25,2031.0
1,2016-09-26,9307.0
2,2016-09-26,72881.0
3,2016-09-26,48089.0
4,2016-09-26,8547.0
5,2016-09-26,1420.25
1,2016-09-27,9581.0
2,2016-09-27,75352.0
3,2016-09-27,48561.0
4,2016-09-27,9235.0
5,2016-09-27,1589.75
1,2016-09-28,10246.0
2,2016-09-28,79800.0
3,2016-09-28,50423.0
4,2016-09-28,9109.0
5,2016-09-28,2770.0
1,2016-09-29,10154.0
2,2016-09-29,80224.0
3,2016-09-29,53832.0
4,2016-09-29,9269.0
5,2016-09-29,3157.0
1,2016-09-30,9985.0
2,2016-09-30,83216.0
3,2016-09-30,54074.0
4,2016-09-30,9303.0
5,2016-09-30,2701.0
1,2016-10-01,8852.0
2,2016-10-01,71238.0
3,2016-10-01,37773.0
4,2016-10-01,4815.0
5,2016-10-01,2704.6666666666665
1,2016-10-02,6234.0
2,2016-10-02,47886.0
3,2016-10-02,25956.0
4,2016-10-02,3318.0
5,2016-10-02,1893.0
1,2016-10-03,9553.0
2,2016-10-03,74234.0
3,2016-10-03,49035.0
4,2016-10-03,8457.0
5,2016-10-03,1835.3333333333333
1,2016-10-04,9589.0
2,2016-10-04,77275.0
3,2016-10-04,51030.0
4,2016-10-04,8866.0
5,2016-10-04,1288.0
1,2016-10-05,9828.0
2,2016-10-05,77940.0
3,2016-10-05,51270.0
4,2016-10-05,8772.0
5,2016-10-05,1709.3333333333333
1,2016-10-06,10351.0
2,2016-10-06,82326.0
3,2016-10-06,53960.0
4,2016-10-06,9388.0
5,2016-10-06,1924.6666666666667
1,2016-10-07,10295.0
2,2016-10-07,83630.0
3,2016-10-07,52118.0
4,2016-10-07,9426.0
5,2016-10-07,2252.3333333333335
1,2016-10-08,8825.0
2,2016-10-08,64100.0
3,2016-10-08,33988.0
4,2016-10-08,5396.0
5,2016-10-08,2704.6666666666665
1,2016-10-09,7285.0
2,2016-10-09,60683.0
3,2016-10-09,28073.2
4,2016-10-09,3226.0
5,2016-10-09,1893.0
1,2016-10-10,6869.0
2,2016-10-10,70363.4
3,2016-10-10,45698.8
4,2016-10-10,7847.4
5,2016-10-10,1835.3333333333333
1,2016-10-11,10579.0
2,2016-10-11,81411.0
3,2016-10-11,52312.0
4,2016-10-11,9505.0
5,2016-10-11,1288.0
1,2016-10-12,9859.0
2,2016-10-12,78843.0
3,2016-10-12,51165.0
4,2016-10-12,9059.0
5,2016-10-12,1042.0
1,2016-10-13,9990.0
2,2016-10-13,79684.0
3,2016-10-13,54355.0
4,2016-10-13,8980.0
5,2016-10-13,1288.0
1,2016-10-14,10281.0
2,2016-10-14,85733.0
3,2016-10-14,54843.0
4,2016-10-14,9511.0
5,2016-10-14,1499.0
1,2016-10-15,8337.0
2,2016-10-15,59763.0
3,2016-10-15,31610.0
4,2016-10-15,4126.0
5,2016-10-15,1461.0
1,2016-10-16,7760.0
2,2016-10-16,59231.0
3,2016-10-16,30923.0
4,2016-10-16,3838.0
5,2016-10-16,1345.0
1,2016-10-17,9501.0
2,2016-10-17,75205.0
3,2016-10-17,50672.0
4,2016-10-17,8775.0
5,2016-10-17,1524.0
1,2016-10-18,9426.0
2,2016-10-18,75720.0
3,2016-10-18,50579.0
4,2016-10-18,8769.0
5,2016-10-18,1698.0
1,2016-10-19,9682.0
2,2016-10-19,72632.0
3,2016-10-19,46630.0
4,2016-10-19,8804.0
5,2016-10-19,1822.0
1,2016-10-20,9910.0
2,2016-10-20,79711.0
3,2016-10-20,54099.0
4,2016-10-20,9276.0
5,2016-10-20,2044.0
1,2016-10-21,10168.0
2,2016-10-21,86453.0
3,2016-10-21,53788.0
4,2016-10-21,9658.0
5,2016-10-21,2290.0
1,2016-10-22,9107.0
2,2016-10-22,68626.0
3,2016-10-22,38102.0
4,2016-10-22,4784.0
5,2016-10-22,3437.0
1,2016-10-23,6823.0
2,2016-10-23,55891.0
3,2016-10-23,30592.0
4,2016-10-23,3881.0
5,2016-10-23,2229.0
1,2016-10-24,9665.0
2,2016-10-24,76321.0
3,2016-10-24,50300.0
4,2016-10-24,8885.0
5,2016-10-24,1930.0
1,2016-10-25,9124.0
2,2016-10-25,74217.0
3,2016-10-25,51350.0
4,2016-10-25,8926.0
5,2016-10-25,1925.0
1,2016-10-26,9985.0
2,2016-10-26,79065.0
3,2016-10-26,51271.0
4,2016-10-26,9233.0
5,2016-10-26,2264.0
1,2016-10-27,10222.0
2,2016-10-27,81341.0
3,2016-10-27,54297.0
4,2016-10-27,9059.0
5,2016-10-27,2442.0
1,2016-10-28,9649.0
2,2016-10-28,83519.0
3,2016-10-28,53676.0
4,2016-10-28,9765.0
5,2016-10-28,2968.0
1,2016-10-29,9405.0
2,2016-10-29,70303.0
3,2016-10-29,40545.0
4,2016-10-29,5069.0
5,2016-10-29,3216.0
1,2016-10-30,6974.0
2,2016-10-30,58550.0
3,2016-10-30,33796.0
4,2016-10-30,4070.0
5,2016-10-30,2105.0
1,2016-10-31,10057.0
2,2016-10-31,77186.0
3,2016-10-31,51373.0
4,2016-10-31,9053.0
5,2016-10-31,2052.0
1,2016-11-01,9034.0
2,2016-11-01,72038.0
3,2016-11-01,49695.0
4,2016-11-01,8401.0
5,2016-11-01,2180.0
1,2016-11-02,9922.0
2,2016-11-02,79718.0
3,2016-11-02,52842.0
4,2016-11-02,8588.0
5,2016-11-02,2421.0
1,2016-11-03,10369.0
2,2016-11-03,82178.0
3,2016-11-03,54641.0
4,2016-11-03,8737.0
5,2016-11-03,2547.0
1,2016-11-04,10437.0
2,2016-11-04,87164.0
3,2016-11-04,52034.0
4,2016-11-04,9990.0
5,2016-11-04,3862.0
1,2016-11-05,9644.0
2,2016-11-05,72247.0
3,2016-11-05,40382.0
4,2016-11-05,4772.0
5,2016-11-05,3913.0
1,2016-11-06,6872.0
2,2016-11-06,58503.0
3,2016-11-06,31397.0
4,2016-11-06,3747.0
5,2016-11-06,2102.0
1,2016-11-07,9730.0
2,2016-11-07,78327.0
3,2016-11-07,50850.0
4,2016-11-07,8768.0
5,2016-11-07,2089.0
1,2016-11-08,9369.0
2,2016-11-08,77774.0
3,2016-11-08,50865.0
4,2016-11-08,9084.0
5,2016-11-08,2473.0
1,2016-11-09,10196.0
2,2016-11-09,79496.0
3,2016-11-09,53080.0
4,2016-11-09,8697.0
5,2016-11-09,2530.0
1,2016-11-10,10400.0
2,2016-11-10,84432.0
3,2016-11-10,52705.0
4,2016-11-10,9089.0
5,2016-11-10,2684.0
1,2016-11-11,11168.0
2,2016-11-11,87066.0
3,2016-11-11,55481.0
4,2016-11-11,9228.0
5,2016-11-11,3060.0
1,2016-11-12,9688.0
2,2016-11-12,70940.0
3,2016-11-12,39507.0
4,2016-11-12,4526.0
5,2016-11-12,3622.0
1,2016-11-13,6782.0
2,2016-11-13,49114.0
3,2016-11-13,26975.0
4,2016-11-13,3300.0
5,2016-11-13,1684.0
1,2016-11-14,10007.0
2,2016-11-14,76707.0
3,2016-11-14,51841.0
4,2016-11-14,8666.0
5,2016-11-14,2446.0
1,2016-11-15,9840.0
2,2016-11-15,79056.0
3,2016-11-15,52679.0
4,2016-11-15,8692.0
5,2016-11-15,2508.0
1,2016-11-16,9778.0
2,2016-11-16,81331.0
3,2016-11-16,52810.0
4,2016-11-16,8635.0
5,2016-11-16,2724.0
1,2016-11-17,10083.0
2,2016-11-17,79932.0
3,2016-11-17,55516.0
4,2016-11-17,9405.0
5,2016-11-17,2677.0
1,2016-11-18,11498.0
2,2016-11-18,87142.0
3,2016-11-18,48207.0
4,2016-11-18,9401.0
5,2016-11-18,3338.0
1,2016-11-19,9521.0
2,2016-11-19,71329.0
3,2016-11-19,38113.0
4,2016-11-19,4551.0
5,2016-11-19,3452.0
1,2016-11-20,7255.0
2,2016-11-20,59457.0
3,2016-11-20,30086.0
4,2016-11-20,4072.0
5,2016-11-20,2271.0
1,2016-11-21,9832.0
2,2016-11-21,77270.0
3,2016-11-21,51037.0
4,2016-11-21,8825.0
5,2016-11-21,2262.0
1,2016-11-22,10082.0
2,2016-11-22,78790.0
3,2016-11-22,51627.0
4,2016-11-22,8957.0
5,2016-11-22,2565.0
1,2016-11-23,9911.0
2,2016-11-23,81115.0
3,2016-11-23,53030.0
4,2016-11-23,9008.0
5,2016-11-23,2753.0
1,2016-11-24,10457.0
2,2016-11-24,82426.0
3,2016-11-24,55380.0
4,2016-11-24,9229.0
5,2016-11-24,2893.0
1,2016-11-25,11236.0
2,2016-11-25,87124.0
3,2016-11-25,55022.0
4,2016-11-25,9300.0
5,2016-11-25,2605.0
1,2016-11-26,8573.0
2,2016-11-26,63976.0
3,2016-11-26,33037.0
4,2016-11-26,4796.0
5,2016-11-26,2665.0
1,2016-11-27,6728.0
2,2016-11-27,56995.0
3,2016-11-27,30784.0
4,2016-11-27,3762.0
5,2016-11-27,2277.0
1,2016-11-28,7067.0
2,2016-11-28,70514.0
3,2016-11-28,45175.75
4,2016-11-28,7523.75
5,2016-11-28,1629.0
1,2016-11-29,10039.0
2,2016-11-29,84367.0
3,2016-11-29,46284.0
4,2016-11-29,9398.0
5,2016-11-29,2773.0
1,2016-11-30,9606.0
2,2016-11-30,82658.0
3,2016-11-30,51605.0
4,2016-11-30,9539.0
5,2016-11-30,2693.0
1,2016-12-01,10241.0
2,2016-12-01,83920.0
3,2016-12-01,53787.0
4,2016-12-01,9828.0
5,2016-12-01,2803.0
1,2016-12-02,10585.0
2,2016-12-02,85393.0
3,2016-12-02,56064.0
4,2016-12-02,9296.0
5,2016-12-02,3238.0
1,2016-12-03,9191.0
2,2016-12-03,70514.0
3,2016-12-03,39107.0
4,2016-12-03,4870.0
5,2016-12-03,3659.0
1,2016-12-04,6436.0
2,2016-12-04,58160.0
3,2016-12-04,32119.0
4,2016-12-04,4364.0
5,2016-12-04,2245.0
1,2016-12-05,10202.0
2,2016-12-05,80598.0
3,2016-12-05,50615.0
4,2016-12-05,9165.0
5,2016-12-05,2404.0
1,2016-12-06,11066.0
2,2016-12-06,82505.0
3,2016-12-06,50229.0
4,2016-12-06,9952.0
5,2016-12-06,3147.0
1,2016-12-07,11772.0
2,2016-12-07,85507.0
3,2016-12-07,57363.0
4,2016-12-07,10470.0
5,2016-12-07,3090.0
1,2016-12-08,10169.0
2,2016-12-08,79795.2
3,2016-12-08,37693.0
4,2016-12-08,5097.0
5,2016-12-08,3125.0
1,2016-12-09,9955.6
2,2016-12-09,78050.4
3,2016-12-09,47483.2
4,2016-12-09,7953.8
5,2016-12-09,2191.0
1,2016-12-10,8901.0
2,2016-12-10,62309.0
3,2016-12-10,32320.0
4,2016-12-10,4194.0
5,2016-12-10,2091.0
1,2016-12-11,7505.0
2,2016-12-11,54962.0
3,2016-12-11,28385.0
4,2016-12-11,3880.0
5,2016-12-11,1677.0
1,2016-12-12,11104.0
2,2016-12-12,87914.0
3,2016-12-12,51486.0
4,2016-12-12,9649.0
5,2016-12-12,2405.0
1,2016-12-13,10027.0
2,2016-12-13,76795.0
3,2016-12-13,53731.0
4,2016-12-13,9329.0
5,2016-12-13,2647.0
1,2016-12-14,11021.0
2,2016-12-14,86134.0
3,2016-12-14,53055.0
4,2016-12-14,9899.0
5,2016-12-14,2991.0
1,2016-12-15,10757.0
2,2016-12-15,88152.0
3,2016-12-15,54067.0
4,2016-12-15,9654.0
5,2016-12-15,2831.0
1,2016-12-16,10869.0
2,2016-12-16,87254.0
3,2016-12-16,56847.0
4,2016-12-16,9832.0
5,2016-12-16,3434.0
1,2016-12-17,10616.0
2,2016-12-17,78239.0
3,2016-12-17,41387.0
4,2016-12-17,5467.0
5,2016-12-17,4206.0
1,2016-12-18,7488.0
2,2016-12-18,54710.0
3,2016-12-18,28895.0
4,2016-12-18,4037.0
5,2016-12-18,1866.0
1,2016-12-19,10968.0
2,2016-12-19,84483.0
3,2016-12-19,53905.0
4,2016-12-19,9084.0
5,2016-12-19,2460.0
1,2016-12-20,11283.0
2,2016-12-20,86486.0
3,2016-12-20,50444.0
4,2016-12-20,10559.0
5,2016-12-20,2658.0
1,2016-12-21,12056.0
2,2016-12-21,88221.0
3,2016-12-21,54323.0
4,2016-12-21,9923.0
5,2016-12-21,3098.0
1,2016-12-22,11850.0
2,2016-12-22,88334.0
3,2016-12-22,55267.0
4,2016-12-22,10099.0
5,2016-12-22,2883.0
1,2016-12-23,11716.0
2,2016-12-23,86632.0
3,2016-12-23,51323.0
4,2016-12-23,8858.0
5,2016-12-23,3130.0
1,2016-12-24,7456.0
2,2016-12-24,61566.0
3,2016-12-24,27164.0
4,2016-12-24,2804.0
5,2016-12-24,2574.0
1,2016-12-25,7239.0
2,2016-12-25,44737.0
3,2016-12-25,20820.0
4,2016-12-25,2235.0
5,2016-12-25,1265.0
1,2016-12-26,9561.0
2,2016-12-26,71098.0
3,2016-12-26,43658.0
4,2016-12-26,7907.0
5,2016-12-26,2003.0
1,2016-12-27,10643.0
2,2016-12-27,77801.0
3,2016-12-27,49601.0
4,2016-12-27,8971.0
5,2016-12-27,2177.0
1,2016-12-28,10891.0
2,2016-12-28,81453.0
3,2016-12-28,49205.0
4,2016-12-28,9473.0
5,2016-12-28,2285.0
1,2016-12-29,11364.0
2,2016-12-29,82261.0
3,2016-12-29,50297.0
4,2016-12-29,9414.0
5,2016-12-29,2342.0
1,2016-12-30,10041.0
2,2016-12-30,80771.0
3,2016-12-30,44226.0
4,2016-12-30,8210.0
5,2016-12-30,2272.0
1,2016-12-31,8459.0
2,2016-12-31,54595.0
3,2016-12-31,32301.0
4,2016-12-31,2819.0
5,2016-12-31,1459.0
1,2017-01-01,6735.0
2,2017-01-01,44482.0
3,2017-01-01,20085.0
4,2017-01-01,2532.0
5,2017-01-01,737.0
1,2017-01-02,9331.0
2,2017-01-02,69634.0
3,2017-01-02,41003.0
4,2017-01-02,7646.0
5,2017-01-02,1311.0
1,2017-01-03,9442.0
2,2017-01-03,70788.0
3,2017-01-03,42326.0
4,2017-01-03,7861.0
5,2017-01-03,1728.0
1,2017-01-04,9467.0
2,2017-01-04,71770.0
3,2017-01-04,43736.0
4,2017-01-04,8105.0
5,2017-01-04,1917.0
1,2017-01-05,9912.0
2,2017-01-05,74561.0
3,2017-01-05,45248.0
4,2017-01-05,8383.0
5,2017-01-05,1903.0
1,2017-01-06,9792.0
2,2017-01-06,76646.0
3,2017-01-06,45235.0
4,2017-01-06,8292.0
5,2017-01-06,1997.0
1,2017-01-07,7336.0
2,2017-01-07,56352.0
3,2017-01-07,28249.0
4,2017-01-07,4453.0
5,2017-01-07,1719.0
1,2017-01-08,5985.0
2,2017-01-08,42931.0
3,2017-01-08,22918.0
4,2017-01-08,3354.0
5,2017-01-08,935.0
1,2017-01-09,9295.0
2,2017-01-09,70882.0
3,2017-01-09,43414.0
4,2017-01-09,8335.0
5,2017-01-09,1653.0
1,2017-01-10,9118.0
2,2017-01-10,71573.0
3,2017-01-10,42759.0
4,2017-01-10,8337.0
5,2017-01-10,1962.0
1,2017-01-11,9441.0
2,2017-01-11,73243.0
3,2017-01-11,44529.0
4,2017-01-11,8489.0
5,2017-01-11,1951.0
1,2017-01-12,9682.0
2,2017-01-12,75326.0
3,2017-01-12,45486.0
4,2017-01-12,8632.0
5,2017-01-12,1929.0
1,2017-01-13,9602.0
2,2017-01-13,77342.0
3,2017-01-13,46142.0
4,2017-01-13,8910.0
5,2017-01-13,1922.0
1,2017-01-14,7567.0
2,2017-01-14,60434.0
3,2017-01-14,31812.0
4,2017-01-14,4384.0
5,2017-01-14,1388.0
1,2017-01-15,6126.0
2,2017-01-15,45671.0
3,2017-01-15,25374.0
4,2017-01-15,3671.0
5,2017-01-15,966.0
1,2017-01-16,9411.0
2,2017-01-16,60147.0
3,2017-01-16,43953.0
4,2017-01-16,8555.0
5,2017-01-16,1575.0
1,2017-01-17,9101.0
2,2017-01-17,71189.0
3,2017-01-17,43990.0
4,2017-01-17,8347.0
5,2017-01-17,1814.0
1,2017-01-18,8929.0
2,2017-01-18,71924.0
3,2017-01-18,43727.0
4,2017-01-18,8329.0
5,2017-01-18,1831.0
1,2017-01-19,10288.0
2,2017-01-19,57768.0
3,2017-01-19,45430.0
4,2017-01-19,8904.0
5,2017-01-19,1965.0
1,2017-01-20,9317.0
2,2017-01-20,74914.0
3,2017-01-20,44955.0
4,2017-01-20,8771.0
5,2017-01-20,2041.0
1,2017-01-21,7176.0
2,2017-01-21,56498.0
3,2017-01-21,28278.0
4,2017-01-21,4158.0
5,2017-01-21,1556.0
1,2017-01-22,6046.0
2,2017-01-22,47148.0
3,2017-01-22,25139.0
4,2017-01-22,3483.0
5,2017-01-22,1085.0
1,2017-01-23,9673.0
2,2017-01-23,74002.0
3,2017-01-23,43453.0
4,2017-01-23,8450.0
5,2017-01-23,1466.0
1,2017-01-24,8035.0
2,2017-01-24,68184.0
3,2017-01-24,41703.0
4,2017-01-24,8810.0
5,2017-01-24,1676.0
1,2017-01-25,9440.0
2,2017-01-25,72024.0
3,2017-01-25,44143.0
4,2017-01-25,8552.0
5,2017-01-25,1892.0
1,2017-01-26,9825.0
2,2017-01-26,72915.0
3,2017-01-26,44936.0
4,2017-01-26,8431.0
5,2017-01-26,1971.0
1,2017-01-27,9790.0
2,2017-01-27,76239.0
3,2017-01-27,45391.0
4,2017-01-27,8567.0
5,2017-01-27,2192.0
1,2017-01-28,7443.0
2,2017-01-28,58159.0
3,2017-01-28,28248.0
4,2017-01-28,4092.0
5,2017-01-28,1625.0
1,2017-01-29,6088.0
2,2017-01-29,49155.0
3,2017-01-29,26083.0
4,2017-01-29,3762.0
5,2017-01-29,1156.0
1,2017-01-30,10272.0
2,2017-01-30,77562.0
3,2017-01-30,45419.0
4,2017-01-30,8760.0
5,2017-01-30,1807.0
1,2017-01-31,9689.0
2,2017-01-31,74856.0
3,2017-01-31,44962.0
4,2017-01-31,8710.0
5,2017-01-31,2111.0
1,2017-02-01,9907.0
2,2017-02-01,73637.0
3,2017-02-01,46584.0
4,2017-02-01,8738.0
5,2017-02-01,2282.0
1,2017-02-02,10114.0
2,2017-02-02,75472.0
3,2017-02-02,48366.0
4,2017-02-02,8869.0
